sample interval	and GSR
          17693	 11.569
          17694	 11.569
          17695	 11.569
          17696	 11.569
          17697	 11.569
          17698	 11.569
          17699	 11.562
          17700	 11.562
          17701	 11.562
          17702	 11.562
          17703	 11.562
          17704	 11.562
          17705	 11.562
          17706	 11.562
          17707	 11.562
          17708	 11.562
          17709	 11.562
          17710	 11.555
          17711	 11.555
          17712	 11.555
          17713	 11.555
          17714	 11.555
          17715	 11.555
          17716	 11.555
          17717	 11.555
          17718	 11.555
          17719	 11.555
          17720	 11.555
          17721	 11.555
          17722	 11.545
          17723	 11.545
          17724	 11.545
          17725	 11.545
          17726	 11.545
          17727	 11.545
          17728	 11.545
          17729	 11.545
          17730	 11.545
          17731	 11.545
          17732	 11.545
          17733	 11.537
          17734	 11.537
          17735	 11.537
          17736	 11.537
          17737	 11.537
          17738	 11.537
          17739	 11.537
          17740	 11.537
          17741	 11.537
          17742	 11.537
          17743	 11.537
          17744	 11.537
          17745	 11.532
          17746	 11.532
          17747	 11.532
          17748	 11.532
          17749	 11.532
          17750	 11.532
          17751	 11.532
          17752	 11.532
          17753	 11.532
          17754	 11.532
          17755	 11.532
          17756	 11.525
          17757	 11.525
          17758	 11.525
          17759	 11.525
          17760	 11.525
          17761	 11.525
          17762	 11.525
          17763	 11.525
          17764	 11.525
          17765	 11.525
          17766	 11.525
          17767	 11.525
          17768	 11.517
          17769	 11.517
          17770	 11.517
          17771	 11.517
          17772	 11.517
          17773	 11.517
          17774	 11.517
          17775	 11.517
          17776	 11.517
          17777	 11.517
          17778	 11.517
          17779	 11.512
          17780	 11.512
          17781	 11.512
          17782	 11.512
          17783	 11.512
          17784	 11.512
          17785	 11.512
          17786	 11.512
          17787	 11.512
          17788	 11.512
          17789	 11.512
          17790	 11.512
          17791	 11.505
          17792	 11.505
          17793	 11.505
          17794	 11.505
          17795	 11.505
          17796	 11.505
          17797	 11.505
          17798	 11.505
          17799	 11.505
          17800	 11.505
          17801	 11.505
          17802	 11.500
          17803	 11.500
          17804	 11.500
          17805	 11.500
          17806	 11.500
          17807	 11.500
          17808	 11.500
          17809	 11.500
          17810	 11.500
          17811	 11.500
          17812	 11.500
          17813	 11.500
          17814	 11.492
          17815	 11.492
          17816	 11.492
          17817	 11.492
          17818	 11.492
          17819	 11.492
          17820	 11.492
          17821	 11.492
          17822	 11.492
          17823	 11.492
          17824	 11.492
          17825	 11.487
          17826	 11.487
          17827	 11.487
          17828	 11.487
          17829	 11.487
          17830	 11.487
          17831	 11.487
          17832	 11.487
          17833	 11.487
          17834	 11.487
          17835	 11.487
          17836	 11.487
          17837	 11.480
          17838	 11.480
          17839	 11.480
          17840	 11.480
          17841	 11.480
          17842	 11.480
          17843	 11.480
          17844	 11.480
          17845	 11.480
          17846	 11.480
          17847	 11.480
          17848	 11.475
          17849	 11.475
          17850	 11.475
          17851	 11.475
          17852	 11.475
          17853	 11.475
          17854	 11.475
          17855	 11.475
          17856	 11.475
          17857	 11.475
          17858	 11.475
          17859	 11.475
          17860	 11.470
          17861	 11.470
          17862	 11.470
          17863	 11.470
          17864	 11.470
          17865	 11.470
          17866	 11.470
          17867	 11.470
          17868	 11.470
          17869	 11.470
          17870	 11.470
          17871	 11.463
          17872	 11.463
          17873	 11.463
          17874	 11.463
          17875	 11.463
          17876	 11.463
          17877	 11.463
          17878	 11.463
          17879	 11.463
          17880	 11.463
          17881	 11.463
          17882	 11.463
          17883	 11.458
          17884	 11.458
          17885	 11.458
          17886	 11.458
          17887	 11.458
          17888	 11.458
          17889	 11.458
          17890	 11.458
          17891	 11.458
          17892	 11.458
          17893	 11.458
          17894	 11.453
          17895	 11.453
          17896	 11.453
          17897	 11.453
          17898	 11.453
          17899	 11.453
          17900	 11.453
          17901	 11.453
          17902	 11.453
          17903	 11.453
          17904	 11.453
          17905	 11.453
          17906	 11.448
          17907	 11.448
          17908	 11.448
          17909	 11.448
          17910	 11.448
          17911	 11.448
          17912	 11.448
          17913	 11.448
          17914	 11.448
          17915	 11.448
          17916	 11.448
          17917	 11.443
          17918	 11.443
          17919	 11.443
          17920	 11.443
          17921	 11.443
          17922	 11.443
          17923	 11.443
          17924	 11.443
          17925	 11.443
          17926	 11.443
          17927	 11.443
          17928	 11.443
          17929	 11.438
          17930	 11.438
          17931	 11.438
          17932	 11.438
          17933	 11.438
          17934	 11.438
          17935	 11.438
          17936	 11.438
          17937	 11.438
          17938	 11.438
          17939	 11.438
          17940	 11.433
          17941	 11.433
          17942	 11.433
          17943	 11.433
          17944	 11.433
          17945	 11.433
          17946	 11.433
          17947	 11.433
          17948	 11.433
          17949	 11.433
          17950	 11.433
          17951	 11.433
          17952	 11.428
          17953	 11.428
          17954	 11.428
          17955	 11.428
          17956	 11.428
          17957	 11.428
          17958	 11.428
          17959	 11.428
          17960	 11.428
          17961	 11.428
          17962	 11.428
          17963	 11.423
          17964	 11.423
          17965	 11.423
          17966	 11.423
          17967	 11.423
          17968	 11.423
          17969	 11.423
          17970	 11.423
          17971	 11.423
          17972	 11.423
          17973	 11.423
          17974	 11.423
          17975	 11.418
          17976	 11.418
          17977	 11.418
          17978	 11.418
          17979	 11.418
          17980	 11.418
          17981	 11.418
          17982	 11.418
          17983	 11.418
          17984	 11.418
          17985	 11.418
          17986	 11.415
          17987	 11.415
          17988	 11.415
          17989	 11.415
          17990	 11.415
          17991	 11.415
          17992	 11.415
          17993	 11.415
          17994	 11.415
          17995	 11.415
          17996	 11.415
          17997	 11.415
          17998	 11.410
          17999	 11.410
          18000	 11.410
          18001	 11.410
          18002	 11.410
          18003	 11.410
          18004	 11.410
          18005	 11.410
          18006	 11.410
          18007	 11.410
          18008	 11.410
          18009	 11.408
          18010	 11.408
          18011	 11.408
          18012	 11.408
          18013	 11.408
          18014	 11.408
          18015	 11.408
          18016	 11.408
          18017	 11.408
          18018	 11.408
          18019	 11.408
          18020	 11.408
          18021	 11.405
          18022	 11.405
          18023	 11.405
          18024	 11.405
          18025	 11.405
          18026	 11.405
          18027	 11.405
          18028	 11.405
          18029	 11.405
          18030	 11.405
          18031	 11.405
          18032	 11.403
          18033	 11.403
          18034	 11.403
          18035	 11.403
          18036	 11.403
          18037	 11.403
          18038	 11.403
          18039	 11.403
          18040	 11.403
          18041	 11.403
          18042	 11.403
          18043	 11.403
          18044	 11.400
          18045	 11.400
          18046	 11.400
          18047	 11.400
          18048	 11.400
          18049	 11.400
          18050	 11.400
          18051	 11.400
          18052	 11.400
          18053	 11.400
          18054	 11.400
          18055	 11.400
          18056	 11.400
          18057	 11.400
          18058	 11.400
          18059	 11.400
          18060	 11.400
          18061	 11.400
          18062	 11.400
          18063	 11.400
          18064	 11.400
          18065	 11.400
          18066	 11.400
          18067	 11.398
          18068	 11.398
          18069	 11.398
          18070	 11.398
          18071	 11.398
          18072	 11.398
          18073	 11.398
          18074	 11.398
          18075	 11.398
          18076	 11.398
          18077	 11.398
          18078	 11.400
          18079	 11.400
          18080	 11.400
          18081	 11.400
          18082	 11.400
          18083	 11.400
          18084	 11.400
          18085	 11.400
          18086	 11.400
          18087	 11.400
          18088	 11.400
          18089	 11.400
          18090	 11.400
          18091	 11.400
          18092	 11.400
          18093	 11.400
          18094	 11.400
          18095	 11.400
          18096	 11.400
          18097	 11.400
          18098	 11.400
          18099	 11.400
          18100	 11.400
          18101	 11.403
          18102	 11.403
          18103	 11.403
          18104	 11.403
          18105	 11.403
          18106	 11.403
          18107	 11.403
          18108	 11.403
          18109	 11.403
          18110	 11.403
          18111	 11.403
          18112	 11.403
          18113	 11.405
          18114	 11.405
          18115	 11.405
          18116	 11.405
          18117	 11.405
          18118	 11.405
          18119	 11.405
          18120	 11.405
          18121	 11.405
          18122	 11.405
          18123	 11.405
          18124	 11.408
          18125	 11.408
          18126	 11.408
          18127	 11.408
          18128	 11.408
          18129	 11.408
          18130	 11.408
          18131	 11.408
          18132	 11.408
          18133	 11.408
          18134	 11.408
          18135	 11.408
          18136	 11.413
          18137	 11.413
          18138	 11.413
          18139	 11.413
          18140	 11.413
          18141	 11.413
          18142	 11.413
          18143	 11.413
          18144	 11.413
          18145	 11.413
          18146	 11.413
          18147	 11.418
          18148	 11.418
          18149	 11.418
          18150	 11.418
          18151	 11.418
          18152	 11.418
          18153	 11.418
          18154	 11.418
          18155	 11.418
          18156	 11.418
          18157	 11.418
          18158	 11.418
          18159	 11.423
          18160	 11.423
          18161	 11.423
          18162	 11.423
          18163	 11.423
          18164	 11.423
          18165	 11.423
          18166	 11.423
          18167	 11.423
          18168	 11.423
          18169	 11.423
          18170	 11.428
          18171	 11.428
          18172	 11.428
          18173	 11.428
          18174	 11.428
          18175	 11.428
          18176	 11.428
          18177	 11.428
          18178	 11.428
          18179	 11.428
          18180	 11.428
          18181	 11.428
          18182	 11.435
          18183	 11.435
          18184	 11.435
          18185	 11.435
          18186	 11.435
          18187	 11.435
          18188	 11.435
          18189	 11.435
          18190	 11.435
          18191	 11.435
          18192	 11.435
          18193	 11.440
          18194	 11.440
          18195	 11.440
          18196	 11.440
          18197	 11.440
          18198	 11.440
          18199	 11.440
          18200	 11.440
          18201	 11.440
          18202	 11.440
          18203	 11.440
          18204	 11.440
          18205	 11.448
          18206	 11.448
          18207	 11.448
          18208	 11.448
          18209	 11.448
          18210	 11.448
          18211	 11.448
          18212	 11.448
          18213	 11.448
          18214	 11.448
          18215	 11.448
          18216	 11.455
          18217	 11.455
          18218	 11.455
          18219	 11.455
          18220	 11.455
          18221	 11.455
          18222	 11.455
          18223	 11.455
          18224	 11.455
          18225	 11.455
          18226	 11.455
          18227	 11.455
          18228	 11.460
          18229	 11.460
          18230	 11.460
          18231	 11.460
          18232	 11.460
          18233	 11.460
          18234	 11.460
          18235	 11.460
          18236	 11.460
          18237	 11.460
          18238	 11.460
          18239	 11.468
          18240	 11.468
          18241	 11.468
          18242	 11.468
          18243	 11.468
          18244	 11.468
          18245	 11.468
          18246	 11.468
          18247	 11.468
          18248	 11.468
          18249	 11.468
          18250	 11.468
          18251	 11.473
          18252	 11.473
          18253	 11.473
          18254	 11.473
          18255	 11.473
          18256	 11.473
          18257	 11.473
          18258	 11.473
          18259	 11.473
          18260	 11.473
          18261	 11.473
          18262	 11.480
          18263	 11.480
          18264	 11.480
          18265	 11.480
          18266	 11.480
          18267	 11.480
          18268	 11.480
          18269	 11.480
          18270	 11.480
          18271	 11.480
          18272	 11.480
          18273	 11.480
          18274	 11.487
          18275	 11.487
          18276	 11.487
          18277	 11.487
          18278	 11.487
          18279	 11.487
          18280	 11.487
          18281	 11.487
          18282	 11.487
          18283	 11.487
          18284	 11.487
          18285	 11.492
          18286	 11.492
          18287	 11.492
          18288	 11.492
          18289	 11.492
          18290	 11.492
          18291	 11.492
          18292	 11.492
          18293	 11.492
          18294	 11.492
          18295	 11.492
          18296	 11.492
          18297	 11.497
          18298	 11.497
          18299	 11.497
          18300	 11.497
          18301	 11.497
          18302	 11.497
          18303	 11.497
          18304	 11.497
          18305	 11.497
          18306	 11.497
          18307	 11.497
          18308	 11.502
          18309	 11.502
          18310	 11.502
          18311	 11.502
          18312	 11.502
          18313	 11.502
          18314	 11.502
          18315	 11.502
          18316	 11.502
          18317	 11.502
          18318	 11.502
          18319	 11.502
          18320	 11.510
          18321	 11.510
          18322	 11.510
          18323	 11.510
          18324	 11.510
          18325	 11.510
          18326	 11.510
          18327	 11.510
          18328	 11.510
          18329	 11.510
          18330	 11.510
          18331	 11.512
          18332	 11.512
          18333	 11.512
          18334	 11.512
          18335	 11.512
          18336	 11.512
          18337	 11.512
          18338	 11.512
          18339	 11.512
          18340	 11.512
          18341	 11.512
          18342	 11.512
          18343	 11.517
          18344	 11.517
          18345	 11.517
          18346	 11.517
          18347	 11.517
          18348	 11.517
          18349	 11.517
          18350	 11.517
          18351	 11.517
          18352	 11.517
          18353	 11.517
          18354	 11.522
          18355	 11.522
          18356	 11.522
          18357	 11.522
          18358	 11.522
          18359	 11.522
          18360	 11.522
          18361	 11.522
          18362	 11.522
          18363	 11.522
          18364	 11.522
          18365	 11.522
          18366	 11.525
          18367	 11.525
          18368	 11.525
          18369	 11.525
          18370	 11.525
          18371	 11.525
          18372	 11.525
          18373	 11.525
          18374	 11.525
          18375	 11.525
          18376	 11.525
          18377	 11.527
          18378	 11.527
          18379	 11.527
          18380	 11.527
          18381	 11.527
          18382	 11.527
          18383	 11.527
          18384	 11.527
          18385	 11.527
          18386	 11.527
          18387	 11.527
          18388	 11.527
          18389	 11.532
          18390	 11.532
          18391	 11.532
          18392	 11.532
          18393	 11.532
          18394	 11.532
          18395	 11.532
          18396	 11.532
          18397	 11.532
          18398	 11.532
          18399	 11.532
          18400	 11.535
          18401	 11.535
          18402	 11.535
          18403	 11.535
          18404	 11.535
          18405	 11.535
          18406	 11.535
          18407	 11.535
          18408	 11.535
          18409	 11.535
          18410	 11.535
          18411	 11.535
          18412	 11.537
          18413	 11.537
          18414	 11.537
          18415	 11.537
          18416	 11.537
          18417	 11.537
          18418	 11.537
          18419	 11.537
          18420	 11.537
          18421	 11.537
          18422	 11.537
          18423	 11.537
          18424	 11.537
          18425	 11.537
          18426	 11.537
          18427	 11.537
          18428	 11.537
          18429	 11.537
          18430	 11.537
          18431	 11.537
          18432	 11.537
          18433	 11.537
          18434	 11.537
          18435	 11.540
          18436	 11.540
          18437	 11.540
          18438	 11.540
          18439	 11.540
          18440	 11.540
          18441	 11.540
          18442	 11.540
          18443	 11.540
          18444	 11.540
          18445	 11.540
          18446	 11.540
          18447	 11.540
          18448	 11.540
          18449	 11.540
          18450	 11.540
          18451	 11.540
          18452	 11.540
          18453	 11.540
          18454	 11.540
          18455	 11.540
          18456	 11.540
          18457	 11.540
          18458	 11.540
          18459	 11.540
          18460	 11.540
          18461	 11.540
          18462	 11.540
          18463	 11.540
          18464	 11.540
          18465	 11.540
          18466	 11.540
          18467	 11.540
          18468	 11.540
          18469	 11.540
          18470	 11.540
          18471	 11.540
          18472	 11.540
          18473	 11.540
          18474	 11.540
          18475	 11.540
          18476	 11.540
          18477	 11.540
          18478	 11.540
          18479	 11.540
          18480	 11.540
          18481	 11.540
          18482	 11.540
          18483	 11.540
          18484	 11.540
          18485	 11.540
          18486	 11.540
          18487	 11.540
          18488	 11.540
          18489	 11.540
          18490	 11.540
          18491	 11.540
          18492	 11.540
          18493	 11.540
          18494	 11.540
          18495	 11.540
          18496	 11.540
          18497	 11.540
          18498	 11.540
          18499	 11.540
          18500	 11.540
          18501	 11.540
          18502	 11.540
          18503	 11.540
          18504	 11.540
          18505	 11.540
          18506	 11.540
          18507	 11.540
          18508	 11.540
          18509	 11.540
          18510	 11.540
          18511	 11.540
          18512	 11.540
          18513	 11.540
          18514	 11.540
          18515	 11.540
          18516	 11.540
          18517	 11.540
          18518	 11.540
          18519	 11.540
          18520	 11.540
          18521	 11.540
          18522	 11.540
          18523	 11.540
          18524	 11.540
          18525	 11.540
          18526	 11.540
          18527	 11.537
          18528	 11.537
          18529	 11.537
          18530	 11.537
          18531	 11.537
          18532	 11.537
          18533	 11.537
          18534	 11.537
          18535	 11.537
          18536	 11.537
          18537	 11.537
          18538	 11.532
          18539	 11.532
          18540	 11.532
          18541	 11.532
          18542	 11.532
          18543	 11.532
          18544	 11.532
          18545	 11.532
          18546	 11.532
          18547	 11.532
          18548	 11.532
          18549	 11.532
          18550	 11.530
          18551	 11.530
          18552	 11.530
          18553	 11.530
          18554	 11.530
          18555	 11.530
          18556	 11.530
          18557	 11.530
          18558	 11.530
          18559	 11.530
          18560	 11.530
          18561	 11.525
          18562	 11.525
          18563	 11.525
          18564	 11.525
          18565	 11.525
          18566	 11.525
          18567	 11.525
          18568	 11.525
          18569	 11.525
          18570	 11.525
          18571	 11.525
          18572	 11.525
          18573	 11.522
          18574	 11.522
          18575	 11.522
          18576	 11.522
          18577	 11.522
          18578	 11.522
          18579	 11.522
          18580	 11.522
          18581	 11.522
          18582	 11.522
          18583	 11.522
          18584	 11.517
          18585	 11.517
          18586	 11.517
          18587	 11.517
          18588	 11.517
          18589	 11.517
          18590	 11.517
          18591	 11.517
          18592	 11.517
          18593	 11.517
          18594	 11.517
          18595	 11.517
          18596	 11.512
          18597	 11.512
          18598	 11.512
          18599	 11.512
          18600	 11.512
          18601	 11.512
          18602	 11.512
          18603	 11.512
          18604	 11.512
          18605	 11.512
          18606	 11.512
          18607	 11.507
          18608	 11.507
          18609	 11.507
          18610	 11.507
          18611	 11.507
          18612	 11.507
          18613	 11.507
          18614	 11.507
          18615	 11.507
          18616	 11.507
          18617	 11.507
          18618	 11.507
          18619	 11.502
          18620	 11.502
          18621	 11.502
          18622	 11.502
          18623	 11.502
          18624	 11.502
          18625	 11.502
          18626	 11.502
          18627	 11.502
          18628	 11.502
          18629	 11.502
          18630	 11.497
          18631	 11.497
          18632	 11.497
          18633	 11.497
          18634	 11.497
          18635	 11.497
          18636	 11.497
          18637	 11.497
          18638	 11.497
          18639	 11.497
          18640	 11.497
          18641	 11.497
          18642	 11.492
          18643	 11.492
          18644	 11.492
          18645	 11.492
          18646	 11.492
          18647	 11.492
          18648	 11.492
          18649	 11.492
          18650	 11.492
          18651	 11.492
          18652	 11.492
          18653	 11.485
          18654	 11.485
          18655	 11.485
          18656	 11.485
          18657	 11.485
          18658	 11.485
          18659	 11.485
          18660	 11.485
          18661	 11.485
          18662	 11.485
          18663	 11.485
          18664	 11.485
          18665	 11.480
          18666	 11.480
          18667	 11.480
          18668	 11.480
          18669	 11.480
          18670	 11.480
          18671	 11.480
          18672	 11.480
          18673	 11.480
          18674	 11.480
          18675	 11.480
          18676	 11.475
          18677	 11.475
          18678	 11.475
          18679	 11.475
          18680	 11.475
          18681	 11.475
          18682	 11.475
          18683	 11.475
          18684	 11.475
          18685	 11.475
          18686	 11.475
          18687	 11.475
          18688	 11.468
          18689	 11.468
          18690	 11.468
          18691	 11.468
          18692	 11.468
          18693	 11.468
          18694	 11.468
          18695	 11.468
          18696	 11.468
          18697	 11.468
          18698	 11.468
          18699	 11.463
          18700	 11.463
          18701	 11.463
          18702	 11.463
          18703	 11.463
          18704	 11.463
          18705	 11.463
          18706	 11.463
          18707	 11.463
          18708	 11.463
          18709	 11.463
          18710	 11.463
          18711	 11.455
          18712	 11.455
          18713	 11.455
          18714	 11.455
          18715	 11.455
          18716	 11.455
          18717	 11.455
          18718	 11.455
          18719	 11.455
          18720	 11.455
          18721	 11.455
          18722	 11.450
          18723	 11.450
          18724	 11.450
          18725	 11.450
          18726	 11.450
          18727	 11.450
          18728	 11.450
          18729	 11.450
          18730	 11.450
          18731	 11.450
          18732	 11.450
          18733	 11.450
          18734	 11.443
          18735	 11.443
          18736	 11.443
          18737	 11.443
          18738	 11.443
          18739	 11.443
          18740	 11.443
          18741	 11.443
          18742	 11.443
          18743	 11.443
          18744	 11.443
          18745	 11.438
          18746	 11.438
          18747	 11.438
          18748	 11.438
          18749	 11.438
          18750	 11.438
          18751	 11.438
          18752	 11.438
          18753	 11.438
          18754	 11.438
          18755	 11.438
          18756	 11.438
          18757	 11.430
          18758	 11.430
          18759	 11.430
          18760	 11.430
          18761	 11.430
          18762	 11.430
          18763	 11.430
          18764	 11.430
          18765	 11.430
          18766	 11.430
          18767	 11.430
          18768	 11.425
          18769	 11.425
          18770	 11.425
          18771	 11.425
          18772	 11.425
          18773	 11.425
          18774	 11.425
          18775	 11.425
          18776	 11.425
          18777	 11.425
          18778	 11.425
          18779	 11.425
          18780	 11.418
          18781	 11.418
          18782	 11.418
          18783	 11.418
          18784	 11.418
          18785	 11.418
          18786	 11.418
          18787	 11.418
          18788	 11.418
          18789	 11.418
          18790	 11.418
          18791	 11.413
          18792	 11.413
          18793	 11.413
          18794	 11.413
          18795	 11.413
          18796	 11.413
          18797	 11.413
          18798	 11.413
          18799	 11.413
          18800	 11.413
          18801	 11.413
          18802	 11.413
          18803	 11.405
          18804	 11.405
          18805	 11.405
          18806	 11.405
          18807	 11.405
          18808	 11.405
          18809	 11.405
          18810	 11.405
          18811	 11.405
          18812	 11.405
          18813	 11.405
          18814	 11.400
          18815	 11.400
          18816	 11.400
          18817	 11.400
          18818	 11.400
          18819	 11.400
          18820	 11.400
          18821	 11.400
          18822	 11.400
          18823	 11.400
          18824	 11.400
          18825	 11.400
          18826	 11.393
          18827	 11.393
          18828	 11.393
          18829	 11.393
          18830	 11.393
          18831	 11.393
          18832	 11.393
          18833	 11.393
          18834	 11.393
          18835	 11.393
          18836	 11.393
          18837	 11.381
          18838	 11.381
          18839	 11.381
          18840	 11.381
          18841	 11.381
          18842	 11.381
          18843	 11.381
          18844	 11.381
          18845	 11.381
          18846	 11.381
          18847	 11.381
          18848	 11.381
          18849	 11.373
          18850	 11.373
          18851	 11.373
          18852	 11.373
          18853	 11.373
          18854	 11.373
          18855	 11.373
          18856	 11.373
          18857	 11.373
          18858	 11.373
          18859	 11.373
          18860	 11.376
          18861	 11.376
          18862	 11.376
          18863	 11.376
          18864	 11.376
          18865	 11.376
          18866	 11.376
          18867	 11.376
          18868	 11.376
          18869	 11.376
          18870	 11.376
          18871	 11.376
          18872	 11.373
          18873	 11.373
          18874	 11.373
          18875	 11.373
          18876	 11.373
          18877	 11.373
          18878	 11.373
          18879	 11.373
          18880	 11.373
          18881	 11.373
          18882	 11.373
          18883	 11.368
          18884	 11.368
          18885	 11.368
          18886	 11.368
          18887	 11.368
          18888	 11.368
          18889	 11.368
          18890	 11.368
          18891	 11.368
          18892	 11.368
          18893	 11.368
          18894	 11.368
          18895	 11.363
          18896	 11.363
          18897	 11.363
          18898	 11.363
          18899	 11.363
          18900	 11.363
          18901	 11.363
          18902	 11.363
          18903	 11.363
          18904	 11.363
          18905	 11.363
          18906	 11.358
          18907	 11.358
          18908	 11.358
          18909	 11.358
          18910	 11.358
          18911	 11.358
          18912	 11.358
          18913	 11.358
          18914	 11.358
          18915	 11.358
          18916	 11.358
          18917	 11.358
          18918	 11.353
          18919	 11.353
          18920	 11.353
          18921	 11.353
          18922	 11.353
          18923	 11.353
          18924	 11.353
          18925	 11.353
          18926	 11.353
          18927	 11.353
          18928	 11.353
          18929	 11.348
          18930	 11.348
          18931	 11.348
          18932	 11.348
          18933	 11.348
          18934	 11.348
          18935	 11.348
          18936	 11.348
          18937	 11.348
          18938	 11.348
          18939	 11.348
          18940	 11.348
          18941	 11.343
          18942	 11.343
          18943	 11.343
          18944	 11.343
          18945	 11.343
          18946	 11.343
          18947	 11.343
          18948	 11.343
          18949	 11.343
          18950	 11.343
          18951	 11.343
          18952	 11.338
          18953	 11.338
          18954	 11.338
          18955	 11.338
          18956	 11.338
          18957	 11.338
          18958	 11.338
          18959	 11.338
          18960	 11.338
          18961	 11.338
          18962	 11.338
          18963	 11.338
          18964	 11.333
          18965	 11.333
          18966	 11.333
          18967	 11.333
          18968	 11.333
          18969	 11.333
          18970	 11.333
          18971	 11.333
          18972	 11.333
          18973	 11.333
          18974	 11.333
          18975	 11.328
          18976	 11.328
          18977	 11.328
          18978	 11.328
          18979	 11.328
          18980	 11.328
          18981	 11.328
          18982	 11.328
          18983	 11.328
          18984	 11.328
          18985	 11.328
          18986	 11.328
          18987	 11.326
          18988	 11.326
          18989	 11.326
          18990	 11.326
          18991	 11.326
          18992	 11.326
          18993	 11.326
          18994	 11.326
          18995	 11.326
          18996	 11.326
          18997	 11.326
          18998	 11.321
          18999	 11.321
          19000	 11.321
          19001	 11.321
          19002	 11.321
          19003	 11.321
          19004	 11.321
          19005	 11.321
          19006	 11.321
          19007	 11.321
          19008	 11.321
          19009	 11.321
          19010	 11.316
          19011	 11.316
          19012	 11.316
          19013	 11.316
          19014	 11.316
          19015	 11.316
          19016	 11.316
          19017	 11.316
          19018	 11.316
          19019	 11.316
          19020	 11.316
          19021	 11.313
          19022	 11.313
          19023	 11.313
          19024	 11.313
          19025	 11.313
          19026	 11.313
          19027	 11.313
          19028	 11.313
          19029	 11.313
          19030	 11.313
          19031	 11.313
          19032	 11.313
          19033	 11.308
          19034	 11.308
          19035	 11.308
          19036	 11.308
          19037	 11.308
          19038	 11.308
          19039	 11.308
          19040	 11.308
          19041	 11.308
          19042	 11.308
          19043	 11.308
          19044	 11.306
          19045	 11.306
          19046	 11.306
          19047	 11.306
          19048	 11.306
          19049	 11.306
          19050	 11.306
          19051	 11.306
          19052	 11.306
          19053	 11.306
          19054	 11.306
          19055	 11.306
          19056	 11.301
          19057	 11.301
          19058	 11.301
          19059	 11.301
          19060	 11.301
          19061	 11.301
          19062	 11.301
          19063	 11.301
          19064	 11.301
          19065	 11.301
          19066	 11.301
          19067	 11.299
          19068	 11.299
          19069	 11.299
          19070	 11.299
          19071	 11.299
          19072	 11.299
          19073	 11.299
          19074	 11.299
          19075	 11.299
          19076	 11.299
          19077	 11.299
          19078	 11.299
          19079	 11.296
          19080	 11.296
          19081	 11.296
          19082	 11.296
          19083	 11.296
          19084	 11.296
          19085	 11.296
          19086	 11.296
          19087	 11.296
          19088	 11.296
          19089	 11.296
          19090	 11.294
          19091	 11.294
          19092	 11.294
          19093	 11.294
          19094	 11.294
          19095	 11.294
          19096	 11.294
          19097	 11.294
          19098	 11.294
          19099	 11.294
          19100	 11.294
          19101	 11.294
          19102	 11.291
          19103	 11.291
          19104	 11.291
          19105	 11.291
          19106	 11.291
          19107	 11.291
          19108	 11.291
          19109	 11.291
          19110	 11.291
          19111	 11.291
          19112	 11.291
          19113	 11.289
          19114	 11.289
          19115	 11.289
          19116	 11.289
          19117	 11.289
          19118	 11.289
          19119	 11.289
          19120	 11.289
          19121	 11.289
          19122	 11.289
          19123	 11.289
          19124	 11.289
          19125	 11.286
          19126	 11.286
          19127	 11.286
          19128	 11.286
          19129	 11.286
          19130	 11.286
          19131	 11.286
          19132	 11.286
          19133	 11.286
          19134	 11.286
          19135	 11.286
          19136	 11.284
          19137	 11.284
          19138	 11.284
          19139	 11.284
          19140	 11.284
          19141	 11.284
          19142	 11.284
          19143	 11.284
          19144	 11.284
          19145	 11.284
          19146	 11.284
          19147	 11.284
          19148	 11.281
          19149	 11.281
          19150	 11.281
          19151	 11.281
          19152	 11.281
          19153	 11.281
          19154	 11.281
          19155	 11.281
          19156	 11.281
          19157	 11.281
          19158	 11.281
          19159	 11.279
          19160	 11.279
          19161	 11.279
          19162	 11.279
          19163	 11.279
          19164	 11.279
          19165	 11.279
          19166	 11.279
          19167	 11.279
          19168	 11.279
          19169	 11.279
          19170	 11.279
          19171	 11.276
          19172	 11.276
          19173	 11.276
          19174	 11.276
          19175	 11.276
          19176	 11.276
          19177	 11.276
          19178	 11.276
          19179	 11.276
          19180	 11.276
          19181	 11.276
          19182	 11.274
          19183	 11.274
          19184	 11.274
          19185	 11.274
          19186	 11.274
          19187	 11.274
          19188	 11.274
          19189	 11.274
          19190	 11.274
          19191	 11.274
          19192	 11.274
          19193	 11.274
          19194	 11.274
          19195	 11.274
          19196	 11.274
          19197	 11.274
          19198	 11.274
          19199	 11.274
          19200	 11.274
          19201	 11.274
          19202	 11.274
          19203	 11.274
          19204	 11.274
          19205	 11.271
          19206	 11.271
          19207	 11.271
          19208	 11.271
          19209	 11.271
          19210	 11.271
          19211	 11.271
          19212	 11.271
          19213	 11.271
          19214	 11.271
          19215	 11.271
          19216	 11.271
          19217	 11.269
          19218	 11.269
          19219	 11.269
          19220	 11.269
          19221	 11.269
          19222	 11.269
          19223	 11.269
          19224	 11.269
          19225	 11.269
          19226	 11.269
          19227	 11.269
          19228	 11.266
          19229	 11.266
          19230	 11.266
          19231	 11.266
          19232	 11.266
          19233	 11.266
          19234	 11.266
          19235	 11.266
          19236	 11.266
          19237	 11.266
          19238	 11.266
          19239	 11.266
          19240	 11.264
          19241	 11.264
          19242	 11.264
          19243	 11.264
          19244	 11.264
          19245	 11.264
          19246	 11.264
